record_type,entity_id,snapshot_date,student_no,citizen_id,email,mobile,student_name,level,faculty_or_school,program_id,program_name,discipline_cluster,campus,year_of_study,admission_channel,status,gpa,credit_earned,is_international,fact_category,metric_or_item,value,unit,year_or_as_of,doc_title,doc_section,doc_text,doc_type,batch_date,source_system,protection_classification,required_action,task_hint,source_url,source_row_no,behavior_profile,teamwork_style,learning_preference,career_interest,expected_salary_thb,salary_expectation_note,internship_interest,mock_interview_note,rag_document_title,rag_document_text,rag_keywords,rag_sample_question,rag_expected_answer_hint
student,SK0139,2026-06-28,TU202400139,4-6143-30741-07-5,nattida.lertchai139@student.tu.ac.th,087-333-1283,Nattida Lertchai,Postgraduate,School of Global Studies,TU-SGS-PG,Social Innovation and Sustainability,Interdisciplinary,Rangsit,2,TCAS Quota,Exchange,3.2,33,False,,,,,,,,,,,synthetic_public_training_extract,,,"Use for batch ingestion, quality summary, deduplication, modeling, RAG, and student analytics.",https://www.topuniversities.com/universities/thammasat-university,139,Curious and experimental; likes to test different solution ideas.,"Good at QA review, output checking, and peer feedback.",Documentation and checklist,Data Product / Social Impact Analyst,40000,Mock salary expectation for workshop scenario; not official salary data.,Cloud data engineering,"Nattida Lertchai is suitable for a mock discussion about data product / social impact analyst, with behavior focus on: curious and experimental.",Student mock profile - Nattida Lertchai,"Nattida Lertchai is a Postgraduate student in Social Innovation and Sustainability under School of Global Studies at Rangsit campus. The current academic status is Exchange, year of study is 2, GPA is 3.20, and credits earned are 33. The student behavior profile is: Curious and experimental; likes to test different solution ideas. The teamwork style is: Good at QA review, output checking, and peer feedback. Learning preference is Documentation and checklist. Career interest is Data Product / Social Impact Analyst. Expected salary is 40,000 THB. Internship interest is Cloud data engineering. This is synthetic workshop-safe data prepared for RAG demo, student analytics, profile search, and question answering.",Social Innovation and Sustainability; School of Global Studies; Interdisciplinary; Rangsit; Data Product / Social Impact Analyst; Cloud data engineering; Documentation and checklist,What is Nattida Lertchai's career interest and expected salary?,"Nattida Lertchai's career interest is Data Product / Social Impact Analyst and the mock expected salary is 40,000 THB."
student,SK0140,2026-06-28,TU202600140,5-6180-38660-20-5,tanawat.prasert140@student.tu.ac.th,080-380-2580,Tanawat Prasert,Undergraduate,Faculty of Journalism and Mass Communication,TU-JC-UG,Media and Digital Communication,Communication,Rangsit,2,TCAS Admission,Active,3.53,105,False,,,,,,,,,,,synthetic_public_training_extract,,,"Use for batch ingestion, quality summary, deduplication, modeling, RAG, and student analytics.",https://www.topuniversities.com/universities/thammasat-university,140,Detail-oriented; checks edge cases and reconciles numbers.,Good at dividing tasks and helping others unblock issues.,Hands-on coding and debugging,Digital Analytics / Product Analyst,33000,Mock salary expectation for workshop scenario; not official salary data.,Analytics product development,"Tanawat Prasert is suitable for a mock discussion about digital analytics / product analyst, with behavior focus on: detail-oriented.",Student mock profile - Tanawat Prasert,"Tanawat Prasert is a Undergraduate student in Media and Digital Communication under Faculty of Journalism and Mass Communication at Rangsit campus. The current academic status is Active, year of study is 2, GPA is 3.53, and credits earned are 105. The student behavior profile is: Detail-oriented; checks edge cases and reconciles numbers. The teamwork style is: Good at dividing tasks and helping others unblock issues. Learning preference is Hands-on coding and debugging. Career interest is Digital Analytics / Product Analyst. Expected salary is 33,000 THB. Internship interest is Analytics product development. This is synthetic workshop-safe data prepared for RAG demo, student analytics, profile search, and question answering.",Media and Digital Communication; Faculty of Journalism and Mass Communication; Communication; Rangsit; Digital Analytics / Product Analyst; Analytics product development; Hands-on coding and debugging,What is Tanawat Prasert's career interest and expected salary?,"Tanawat Prasert's career interest is Digital Analytics / Product Analyst and the mock expected salary is 33,000 THB."
student,SK0141,2026-06-28,TU202400141,6-6217-46579-33-5,nattida.rattanakul141@student.tu.ac.th,083-427-3877,Nattida Rattanakul,Undergraduate,Faculty of Commerce and Accountancy,TU-COM-UG,Accounting / Business Analytics,Business,Rangsit,2,Graduate Admission,Active,3.3,46,False,,,,,,,,,,,synthetic_public_training_extract,,,"Use for batch ingestion, quality summary, deduplication, modeling, RAG, and student analytics.",https://www.topuniversities.com/universities/thammasat-university,141,Business-focused; explains technical output in simple language.,Learns quickly through examples and short team discussions.,Architecture diagram and walkthrough,Data Analyst / BI Analyst,33500,Mock salary expectation for workshop scenario; not official salary data.,University data service,"Nattida Rattanakul is suitable for a mock discussion about data analyst / bi analyst, with behavior focus on: business-focused.",Student mock profile - Nattida Rattanakul,"Nattida Rattanakul is a Undergraduate student in Accounting / Business Analytics under Faculty of Commerce and Accountancy at Rangsit campus. The current academic status is Active, year of study is 2, GPA is 3.30, and credits earned are 46. The student behavior profile is: Business-focused; explains technical output in simple language. The teamwork style is: Learns quickly through examples and short team discussions. Learning preference is Architecture diagram and walkthrough. Career interest is Data Analyst / BI Analyst. Expected salary is 33,500 THB. Internship interest is University data service. This is synthetic workshop-safe data prepared for RAG demo, student analytics, profile search, and question answering.",Accounting / Business Analytics; Faculty of Commerce and Accountancy; Business; Rangsit; Data Analyst / BI Analyst; University data service; Architecture diagram and walkthrough,What is Nattida Rattanakul's career interest and expected salary?,"Nattida Rattanakul's career interest is Data Analyst / BI Analyst and the mock expected salary is 33,500 THB."
student,SK0142,2026-06-28,TU202400142,7-6254-54498-46-5,chalisa.sangthong142@student.tu.ac.th,086-474-5174,Chalisa Sangthong,Undergraduate,Sirindhorn International Institute of Technology,TU-SIIT-UG,Technology / Engineering,STEM,Rangsit,3,TCAS Portfolio,Active,2.86,50,False,,,,,,,,,,,synthetic_public_training_extract,,,"Use for batch ingestion, quality summary, deduplication, modeling, RAG, and student analytics.",https://www.topuniversities.com/universities/thammasat-university,142,Independent and reliable; documents progress clearly.,Works best with clear acceptance criteria and shared task board.,Business case discussion,Data Engineer / AI Engineer,35500,Mock salary expectation for workshop scenario; not official salary data.,Customer or student analytics,"Chalisa Sangthong is suitable for a mock discussion about data engineer / ai engineer, with behavior focus on: independent and reliable.",Student mock profile - Chalisa Sangthong,"Chalisa Sangthong is a Undergraduate student in Technology / Engineering under Sirindhorn International Institute of Technology at Rangsit campus. The current academic status is Active, year of study is 3, GPA is 2.86, and credits earned are 50. The student behavior profile is: Independent and reliable; documents progress clearly. The teamwork style is: Works best with clear acceptance criteria and shared task board. Learning preference is Business case discussion. Career interest is Data Engineer / AI Engineer. Expected salary is 35,500 THB. Internship interest is Customer or student analytics. This is synthetic workshop-safe data prepared for RAG demo, student analytics, profile search, and question answering.",Technology / Engineering; Sirindhorn International Institute of Technology; STEM; Rangsit; Data Engineer / AI Engineer; Customer or student analytics; Business case discussion,What is Chalisa Sangthong's career interest and expected salary?,"Chalisa Sangthong's career interest is Data Engineer / AI Engineer and the mock expected salary is 35,500 THB."
student,SK0143,2026-06-28,TU202200143,8-6291-62417-59-5,pattarapon.chaiyaporn143@student.tu.ac.th,089-521-6471,Pattarapon Chaiyaporn,Postgraduate,Faculty of Public Health,TU-PH-PG,Global Health,Health,Rangsit,2,International Admission,Active,2.95,18,False,,,,,,,,,,,synthetic_public_training_extract,,,"Use for batch ingestion, quality summary, deduplication, modeling, RAG, and student analytics.",https://www.topuniversities.com/universities/thammasat-university,143,Presentation-friendly; turns findings into a clear story.,Good bridge between business questions and technical work.,Peer review and feedback,Health Data Analyst,37000,Mock salary expectation for workshop scenario; not official salary data.,Banking data platform,"Pattarapon Chaiyaporn is suitable for a mock discussion about health data analyst, with behavior focus on: presentation-friendly.",Student mock profile - Pattarapon Chaiyaporn,"Pattarapon Chaiyaporn is a Postgraduate student in Global Health under Faculty of Public Health at Rangsit campus. The current academic status is Active, year of study is 2, GPA is 2.95, and credits earned are 18. The student behavior profile is: Presentation-friendly; turns findings into a clear story. The teamwork style is: Good bridge between business questions and technical work. Learning preference is Peer review and feedback. Career interest is Health Data Analyst. Expected salary is 37,000 THB. Internship interest is Banking data platform. This is synthetic workshop-safe data prepared for RAG demo, student analytics, profile search, and question answering.",Global Health; Faculty of Public Health; Health; Rangsit; Health Data Analyst; Banking data platform; Peer review and feedback,What is Pattarapon Chaiyaporn's career interest and expected salary?,"Pattarapon Chaiyaporn's career interest is Health Data Analyst and the mock expected salary is 37,000 THB."
student,SK0144,2026-06-28,TU202400144,1-6328-70336-72-7,benjawan.thonglor144@student.tu.ac.th,082-568-7768,Benjawan Thonglor,Undergraduate,Faculty of Public Health,TU-PH-UG,Public Health,Health,Rangsit,3,Graduate Admission,Active,4.0,50,True,,,,,,,,,,,synthetic_public_training_extract,,,"Use for batch ingestion, quality summary, deduplication, modeling, RAG, and student analytics.",https://www.topuniversities.com/universities/thammasat-university,144,Problem-solving oriented; stays calm when data is incomplete.,Comfortable presenting findings and explaining trade-offs.,Step-by-step implementation,Health Data Analyst,36500,Mock salary expectation for workshop scenario; not official salary data.,AI application prototype,"Benjawan Thonglor is suitable for a mock discussion about health data analyst, with behavior focus on: problem-solving oriented.",Student mock profile - Benjawan Thonglor,"Benjawan Thonglor is a Undergraduate student in Public Health under Faculty of Public Health at Rangsit campus. The current academic status is Active, year of study is 3, GPA is 4.00, and credits earned are 50. The student behavior profile is: Problem-solving oriented; stays calm when data is incomplete. The teamwork style is: Comfortable presenting findings and explaining trade-offs. Learning preference is Step-by-step implementation. Career interest is Health Data Analyst. Expected salary is 36,500 THB. Internship interest is AI application prototype. This is synthetic workshop-safe data prepared for RAG demo, student analytics, profile search, and question answering.",Public Health; Faculty of Public Health; Health; Rangsit; Health Data Analyst; AI application prototype; Step-by-step implementation,What is Benjawan Thonglor's career interest and expected salary?,"Benjawan Thonglor's career interest is Health Data Analyst and the mock expected salary is 36,500 THB."
student,SK0145,2026-06-28,TU202600145,2-6365-78255-85-7,pimchanok.prasert145@student.tu.ac.th,085-615-9065,Pimchanok Prasert,Postgraduate,Faculty of Public Health,TU-PH-PG,Global Health,Health,Rangsit,1,TCAS Quota,Active,2.26,31,False,,,,,,,,,,,synthetic_public_training_extract,,,"Use for batch ingestion, quality summary, deduplication, modeling, RAG, and student analytics.",https://www.topuniversities.com/universities/thammasat-university,145,Analytical and structured; validates assumptions before deciding.,"Prefers prototype-first learning, then improves the design.",Visual dashboard and demo,Health Data Analyst,37000,Mock salary expectation for workshop scenario; not official salary data.,Business intelligence dashboard,"Pimchanok Prasert is suitable for a mock discussion about health data analyst, with behavior focus on: analytical and structured.",Student mock profile - Pimchanok Prasert,"Pimchanok Prasert is a Postgraduate student in Global Health under Faculty of Public Health at Rangsit campus. The current academic status is Active, year of study is 1, GPA is 2.26, and credits earned are 31. The student behavior profile is: Analytical and structured; validates assumptions before deciding. The teamwork style is: Prefers prototype-first learning, then improves the design. Learning preference is Visual dashboard and demo. Career interest is Health Data Analyst. Expected salary is 37,000 THB. Internship interest is Business intelligence dashboard. This is synthetic workshop-safe data prepared for RAG demo, student analytics, profile search, and question answering.",Global Health; Faculty of Public Health; Health; Rangsit; Health Data Analyst; Business intelligence dashboard; Visual dashboard and demo,What is Pimchanok Prasert's career interest and expected salary?,"Pimchanok Prasert's career interest is Health Data Analyst and the mock expected salary is 37,000 THB."
student,SK0146,2026-06-28,TU202400146,3-6402-86174-98-7,yada.wongchai146@student.tu.ac.th,088-662-1362,Yada Wongchai,Undergraduate,Faculty of Law,TU-LAW-UG,Law,Law,Tha Phra Chan,3,TCAS Quota,Leave,2.2,86,False,,,,,,,,,,,synthetic_public_training_extract,,,"Use for batch ingestion, quality summary, deduplication, modeling, RAG, and student analytics.",https://www.topuniversities.com/universities/thammasat-university,146,Collaborative and supportive; helps teammates organize work.,"Strong at documentation, meeting notes, and decision tracking.",Experiment-based learning,Data Governance / Policy Analyst,32000,Mock salary expectation for workshop scenario; not official salary data.,Data governance and quality,"Yada Wongchai is suitable for a mock discussion about data governance / policy analyst, with behavior focus on: collaborative and supportive.",Student mock profile - Yada Wongchai,"Yada Wongchai is a Undergraduate student in Law under Faculty of Law at Tha Phra Chan campus. The current academic status is Leave, year of study is 3, GPA is 2.20, and credits earned are 86. The student behavior profile is: Collaborative and supportive; helps teammates organize work. The teamwork style is: Strong at documentation, meeting notes, and decision tracking. Learning preference is Experiment-based learning. Career interest is Data Governance / Policy Analyst. Expected salary is 32,000 THB. Internship interest is Data governance and quality. This is synthetic workshop-safe data prepared for RAG demo, student analytics, profile search, and question answering.",Law; Faculty of Law; Law; Tha Phra Chan; Data Governance / Policy Analyst; Data governance and quality; Experiment-based learning,What is Yada Wongchai's career interest and expected salary?,"Yada Wongchai's career interest is Data Governance / Policy Analyst and the mock expected salary is 32,000 THB."
student,SK0147,2026-06-28,TU202200147,4-6439-94093-11-7,pimchanok.rattanakul147@student.tu.ac.th,081-709-2659,Pimchanok Rattanakul,Undergraduate,Faculty of Science and Technology,TU-SCI-UG,Computer Science / Data Science,STEM,Rangsit,1,TCAS Admission,Active,2.69,23,False,,,,,,,,,,,synthetic_public_training_extract,,,"Use for batch ingestion, quality summary, deduplication, modeling, RAG, and student analytics.",https://www.topuniversities.com/universities/thammasat-university,147,Curious and experimental; likes to test different solution ideas.,"Good at QA review, output checking, and peer feedback.",Documentation and checklist,Data Engineer / AI Engineer,32500,Mock salary expectation for workshop scenario; not official salary data.,Cloud data engineering,"Pimchanok Rattanakul is suitable for a mock discussion about data engineer / ai engineer, with behavior focus on: curious and experimental.",Student mock profile - Pimchanok Rattanakul,"Pimchanok Rattanakul is a Undergraduate student in Computer Science / Data Science under Faculty of Science and Technology at Rangsit campus. The current academic status is Active, year of study is 1, GPA is 2.69, and credits earned are 23. The student behavior profile is: Curious and experimental; likes to test different solution ideas. The teamwork style is: Good at QA review, output checking, and peer feedback. Learning preference is Documentation and checklist. Career interest is Data Engineer / AI Engineer. Expected salary is 32,500 THB. Internship interest is Cloud data engineering. This is synthetic workshop-safe data prepared for RAG demo, student analytics, profile search, and question answering.",Computer Science / Data Science; Faculty of Science and Technology; STEM; Rangsit; Data Engineer / AI Engineer; Cloud data engineering; Documentation and checklist,What is Pimchanok Rattanakul's career interest and expected salary?,"Pimchanok Rattanakul's career interest is Data Engineer / AI Engineer and the mock expected salary is 32,500 THB."
student,SK0148,2026-06-28,TU202400148,5-6476-12012-24-7,pimchanok.panyadee148@student.tu.ac.th,084-756-3956,Pimchanok Panyadee,Undergraduate,Faculty of Law,TU-LAW-UG,Law,Law,Tha Phra Chan,1,International Admission,Withdrawn,3.11,36,False,,,,,,,,,,,synthetic_public_training_extract,,,"Use for batch ingestion, quality summary, deduplication, modeling, RAG, and student analytics.",https://www.topuniversities.com/universities/thammasat-university,148,Detail-oriented; checks edge cases and reconciles numbers.,Good at dividing tasks and helping others unblock issues.,Hands-on coding and debugging,Data Governance / Policy Analyst,30500,Mock salary expectation for workshop scenario; not official salary data.,Analytics product development,"Pimchanok Panyadee is suitable for a mock discussion about data governance / policy analyst, with behavior focus on: detail-oriented.",Student mock profile - Pimchanok Panyadee,"Pimchanok Panyadee is a Undergraduate student in Law under Faculty of Law at Tha Phra Chan campus. The current academic status is Withdrawn, year of study is 1, GPA is 3.11, and credits earned are 36. The student behavior profile is: Detail-oriented; checks edge cases and reconciles numbers. The teamwork style is: Good at dividing tasks and helping others unblock issues. Learning preference is Hands-on coding and debugging. Career interest is Data Governance / Policy Analyst. Expected salary is 30,500 THB. Internship interest is Analytics product development. This is synthetic workshop-safe data prepared for RAG demo, student analytics, profile search, and question answering.",Law; Faculty of Law; Law; Tha Phra Chan; Data Governance / Policy Analyst; Analytics product development; Hands-on coding and debugging,What is Pimchanok Panyadee's career interest and expected salary?,"Pimchanok Panyadee's career interest is Data Governance / Policy Analyst and the mock expected salary is 30,500 THB."
student,SK0149,2026-06-28,TU202600149,6-6513-19931-37-7,danai.lertchai149@student.tu.ac.th,087-803-5253,Danai Lertchai,Postgraduate,Faculty of Public Health,TU-PH-PG,Global Health,Health,Rangsit,2,TCAS Admission,Active,2.43,28,False,,,,,,,,,,,synthetic_public_training_extract,,,"Use for batch ingestion, quality summary, deduplication, modeling, RAG, and student analytics.",https://www.topuniversities.com/universities/thammasat-university,149,Business-focused; explains technical output in simple language.,Learns quickly through examples and short team discussions.,Architecture diagram and walkthrough,Health Data Analyst,34500,Mock salary expectation for workshop scenario; not official salary data.,University data service,"Danai Lertchai is suitable for a mock discussion about health data analyst, with behavior focus on: business-focused.",Student mock profile - Danai Lertchai,"Danai Lertchai is a Postgraduate student in Global Health under Faculty of Public Health at Rangsit campus. The current academic status is Active, year of study is 2, GPA is 2.43, and credits earned are 28. The student behavior profile is: Business-focused; explains technical output in simple language. The teamwork style is: Learns quickly through examples and short team discussions. Learning preference is Architecture diagram and walkthrough. Career interest is Health Data Analyst. Expected salary is 34,500 THB. Internship interest is University data service. This is synthetic workshop-safe data prepared for RAG demo, student analytics, profile search, and question answering.",Global Health; Faculty of Public Health; Health; Rangsit; Health Data Analyst; University data service; Architecture diagram and walkthrough,What is Danai Lertchai's career interest and expected salary?,"Danai Lertchai's career interest is Health Data Analyst and the mock expected salary is 34,500 THB."
student,SK0150,2026-06-28,TU202300150,7-6550-27850-50-7,pimchanok.intaraprasit150@student.tu.ac.th,080-850-6550,Pimchanok Intaraprasit,Undergraduate,Faculty of Law,TU-LAW-UG,Law,Law,Tha Phra Chan,4,TCAS Portfolio,Active,2.41,32,False,,,,,,,,,,,synthetic_public_training_extract,,,"Use for batch ingestion, quality summary, deduplication, modeling, RAG, and student analytics.",https://www.topuniversities.com/universities/thammasat-university,150,Independent and reliable; documents progress clearly.,Works best with clear acceptance criteria and shared task board.,Business case discussion,Data Governance / Policy Analyst,29500,Mock salary expectation for workshop scenario; not official salary data.,Customer or student analytics,"Pimchanok Intaraprasit is suitable for a mock discussion about data governance / policy analyst, with behavior focus on: independent and reliable.",Student mock profile - Pimchanok Intaraprasit,"Pimchanok Intaraprasit is a Undergraduate student in Law under Faculty of Law at Tha Phra Chan campus. The current academic status is Active, year of study is 4, GPA is 2.41, and credits earned are 32. The student behavior profile is: Independent and reliable; documents progress clearly. The teamwork style is: Works best with clear acceptance criteria and shared task board. Learning preference is Business case discussion. Career interest is Data Governance / Policy Analyst. Expected salary is 29,500 THB. Internship interest is Customer or student analytics. This is synthetic workshop-safe data prepared for RAG demo, student analytics, profile search, and question answering.",Law; Faculty of Law; Law; Tha Phra Chan; Data Governance / Policy Analyst; Customer or student analytics; Business case discussion,What is Pimchanok Intaraprasit's career interest and expected salary?,"Pimchanok Intaraprasit's career interest is Data Governance / Policy Analyst and the mock expected salary is 29,500 THB."
student,SK0151,2026-06-28,TU202200151,8-6587-35769-63-7,ekkarat.sukprasert151@student.tu.ac.th,083-897-7847,Ekkarat Sukprasert,Undergraduate,Sirindhorn International Institute of Technology,TU-SIIT-UG,Technology / Engineering,STEM,Rangsit,2,International Admission,Active,3.16,64,False,,,,,,,,,,,synthetic_public_training_extract,,,"Use for batch ingestion, quality summary, deduplication, modeling, RAG, and student analytics.",https://www.topuniversities.com/universities/thammasat-university,151,Presentation-friendly; turns findings into a clear story.,Good bridge between business questions and technical work.,Peer review and feedback,Data Engineer / AI Engineer,39000,Mock salary expectation for workshop scenario; not official salary data.,Banking data platform,"Ekkarat Sukprasert is suitable for a mock discussion about data engineer / ai engineer, with behavior focus on: presentation-friendly.",Student mock profile - Ekkarat Sukprasert,"Ekkarat Sukprasert is a Undergraduate student in Technology / Engineering under Sirindhorn International Institute of Technology at Rangsit campus. The current academic status is Active, year of study is 2, GPA is 3.16, and credits earned are 64. The student behavior profile is: Presentation-friendly; turns findings into a clear story. The teamwork style is: Good bridge between business questions and technical work. Learning preference is Peer review and feedback. Career interest is Data Engineer / AI Engineer. Expected salary is 39,000 THB. Internship interest is Banking data platform. This is synthetic workshop-safe data prepared for RAG demo, student analytics, profile search, and question answering.",Technology / Engineering; Sirindhorn International Institute of Technology; STEM; Rangsit; Data Engineer / AI Engineer; Banking data platform; Peer review and feedback,What is Ekkarat Sukprasert's career interest and expected salary?,"Ekkarat Sukprasert's career interest is Data Engineer / AI Engineer and the mock expected salary is 39,000 THB."
student,SK0152,2026-06-28,TU202300152,1-6624-43688-76-9,warin.lertchai152@student.tu.ac.th,086-944-9144,Warin Lertchai,Undergraduate,Faculty of Engineering,TU-ENG-UG,Engineering,STEM,Rangsit,1,Graduate Admission,Withdrawn,2.47,66,False,,,,,,,,,,,synthetic_public_training_extract,,,"Use for batch ingestion, quality summary, deduplication, modeling, RAG, and student analytics.",https://www.topuniversities.com/universities/thammasat-university,152,Problem-solving oriented; stays calm when data is incomplete.,Comfortable presenting findings and explaining trade-offs.,Step-by-step implementation,Data Engineer / AI Engineer,37500,Mock salary expectation for workshop scenario; not official salary data.,AI application prototype,"Warin Lertchai is suitable for a mock discussion about data engineer / ai engineer, with behavior focus on: problem-solving oriented.",Student mock profile - Warin Lertchai,"Warin Lertchai is a Undergraduate student in Engineering under Faculty of Engineering at Rangsit campus. The current academic status is Withdrawn, year of study is 1, GPA is 2.47, and credits earned are 66. The student behavior profile is: Problem-solving oriented; stays calm when data is incomplete. The teamwork style is: Comfortable presenting findings and explaining trade-offs. Learning preference is Step-by-step implementation. Career interest is Data Engineer / AI Engineer. Expected salary is 37,500 THB. Internship interest is AI application prototype. This is synthetic workshop-safe data prepared for RAG demo, student analytics, profile search, and question answering.",Engineering; Faculty of Engineering; STEM; Rangsit; Data Engineer / AI Engineer; AI application prototype; Step-by-step implementation,What is Warin Lertchai's career interest and expected salary?,"Warin Lertchai's career interest is Data Engineer / AI Engineer and the mock expected salary is 37,500 THB."
student,SK0153,2026-06-28,TU202600153,2-6661-51607-89-9,rina.prasert153@student.tu.ac.th,089-991-1441,Rina Prasert,Undergraduate,Faculty of Political Science,TU-POLS-UG,Politics and International Relations,Social Science,Tha Phra Chan,4,TCAS Quota,Active,3.27,93,False,,,,,,,,,,,synthetic_public_training_extract,,,"Use for batch ingestion, quality summary, deduplication, modeling, RAG, and student analytics.",https://www.topuniversities.com/universities/thammasat-university,153,Analytical and structured; validates assumptions before deciding.,"Prefers prototype-first learning, then improves the design.",Visual dashboard and demo,Data Governance / Policy Analyst,37000,Mock salary expectation for workshop scenario; not official salary data.,Business intelligence dashboard,"Rina Prasert is suitable for a mock discussion about data governance / policy analyst, with behavior focus on: analytical and structured.",Student mock profile - Rina Prasert,"Rina Prasert is a Undergraduate student in Politics and International Relations under Faculty of Political Science at Tha Phra Chan campus. The current academic status is Active, year of study is 4, GPA is 3.27, and credits earned are 93. The student behavior profile is: Analytical and structured; validates assumptions before deciding. The teamwork style is: Prefers prototype-first learning, then improves the design. Learning preference is Visual dashboard and demo. Career interest is Data Governance / Policy Analyst. Expected salary is 37,000 THB. Internship interest is Business intelligence dashboard. This is synthetic workshop-safe data prepared for RAG demo, student analytics, profile search, and question answering.",Politics and International Relations; Faculty of Political Science; Social Science; Tha Phra Chan; Data Governance / Policy Analyst; Business intelligence dashboard; Visual dashboard and demo,What is Rina Prasert's career interest and expected salary?,"Rina Prasert's career interest is Data Governance / Policy Analyst and the mock expected salary is 37,000 THB."
student,SK0154,2026-06-28,TU202500154,3-6698-59526-02-9,garin.thonglor154@student.tu.ac.th,082-138-2738,Garin Thonglor,Undergraduate,Faculty of Engineering,TU-ENG-UG,Engineering,STEM,Rangsit,1,TCAS Admission,Active,2.84,28,False,,,,,,,,,,,synthetic_public_training_extract,,,"Use for batch ingestion, quality summary, deduplication, modeling, RAG, and student analytics.",https://www.topuniversities.com/universities/thammasat-university,154,Collaborative and supportive; helps teammates organize work.,"Strong at documentation, meeting notes, and decision tracking.",Experiment-based learning,Data Engineer / AI Engineer,33000,Mock salary expectation for workshop scenario; not official salary data.,Data governance and quality,"Garin Thonglor is suitable for a mock discussion about data engineer / ai engineer, with behavior focus on: collaborative and supportive.",Student mock profile - Garin Thonglor,"Garin Thonglor is a Undergraduate student in Engineering under Faculty of Engineering at Rangsit campus. The current academic status is Active, year of study is 1, GPA is 2.84, and credits earned are 28. The student behavior profile is: Collaborative and supportive; helps teammates organize work. The teamwork style is: Strong at documentation, meeting notes, and decision tracking. Learning preference is Experiment-based learning. Career interest is Data Engineer / AI Engineer. Expected salary is 33,000 THB. Internship interest is Data governance and quality. This is synthetic workshop-safe data prepared for RAG demo, student analytics, profile search, and question answering.",Engineering; Faculty of Engineering; STEM; Rangsit; Data Engineer / AI Engineer; Data governance and quality; Experiment-based learning,What is Garin Thonglor's career interest and expected salary?,"Garin Thonglor's career interest is Data Engineer / AI Engineer and the mock expected salary is 33,000 THB."
student,SK0155,2026-06-28,TU202400155,4-6735-67445-15-9,nattida.chaiyaporn155@student.tu.ac.th,085-185-4035,Nattida Chaiyaporn,Postgraduate,School of Global Studies,TU-SGS-PG,Social Innovation and Sustainability,Interdisciplinary,Rangsit,2,Graduate Admission,Active,2.45,44,False,,,,,,,,,,,synthetic_public_training_extract,,,"Use for batch ingestion, quality summary, deduplication, modeling, RAG, and student analytics.",https://www.topuniversities.com/universities/thammasat-university,155,Curious and experimental; likes to test different solution ideas.,"Good at QA review, output checking, and peer feedback.",Documentation and checklist,Data Product / Social Impact Analyst,34000,Mock salary expectation for workshop scenario; not official salary data.,Cloud data engineering,"Nattida Chaiyaporn is suitable for a mock discussion about data product / social impact analyst, with behavior focus on: curious and experimental.",Student mock profile - Nattida Chaiyaporn,"Nattida Chaiyaporn is a Postgraduate student in Social Innovation and Sustainability under School of Global Studies at Rangsit campus. The current academic status is Active, year of study is 2, GPA is 2.45, and credits earned are 44. The student behavior profile is: Curious and experimental; likes to test different solution ideas. The teamwork style is: Good at QA review, output checking, and peer feedback. Learning preference is Documentation and checklist. Career interest is Data Product / Social Impact Analyst. Expected salary is 34,000 THB. Internship interest is Cloud data engineering. This is synthetic workshop-safe data prepared for RAG demo, student analytics, profile search, and question answering.",Social Innovation and Sustainability; School of Global Studies; Interdisciplinary; Rangsit; Data Product / Social Impact Analyst; Cloud data engineering; Documentation and checklist,What is Nattida Chaiyaporn's career interest and expected salary?,"Nattida Chaiyaporn's career interest is Data Product / Social Impact Analyst and the mock expected salary is 34,000 THB."
student,SK0156,2026-06-28,TU202300156,5-6772-75364-28-9,nattida.prasert156@student.tu.ac.th,088-232-5332,Nattida Prasert,Postgraduate,Faculty of Public Health,TU-PH-PG,Global Health,Health,Rangsit,2,TCAS Portfolio,Active,2.71,18,False,,,,,,,,,,,synthetic_public_training_extract,,,"Use for batch ingestion, quality summary, deduplication, modeling, RAG, and student analytics.",https://www.topuniversities.com/universities/thammasat-university,156,Detail-oriented; checks edge cases and reconciles numbers.,Good at dividing tasks and helping others unblock issues.,Hands-on coding and debugging,Health Data Analyst,35500,Mock salary expectation for workshop scenario; not official salary data.,Analytics product development,"Nattida Prasert is suitable for a mock discussion about health data analyst, with behavior focus on: detail-oriented.",Student mock profile - Nattida Prasert,"Nattida Prasert is a Postgraduate student in Global Health under Faculty of Public Health at Rangsit campus. The current academic status is Active, year of study is 2, GPA is 2.71, and credits earned are 18. The student behavior profile is: Detail-oriented; checks edge cases and reconciles numbers. The teamwork style is: Good at dividing tasks and helping others unblock issues. Learning preference is Hands-on coding and debugging. Career interest is Health Data Analyst. Expected salary is 35,500 THB. Internship interest is Analytics product development. This is synthetic workshop-safe data prepared for RAG demo, student analytics, profile search, and question answering.",Global Health; Faculty of Public Health; Health; Rangsit; Health Data Analyst; Analytics product development; Hands-on coding and debugging,What is Nattida Prasert's career interest and expected salary?,"Nattida Prasert's career interest is Health Data Analyst and the mock expected salary is 35,500 THB."
